"VE_COHOUSING.ID_DMP","CI_COHOUSING.ID_DMP","empPV_COHOUSING.ID_DMP","LogL_COHOUSING.ID_DMP","Pv_COHOUSING.ID_DMP","VE_ID","CI_ID","empPV_ID","LogL_ID","Pv_ID","VE_Residual","CI_Residual","empPV_Residual","LogL_Residual","Est_Age","SE_Age","P.Chisq_Age","Est_META.DNA.postclean.reads","SE_META.DNA.postclean.reads","P.Chisq_META.DNA.postclean.reads","Est_META.POOP.Freq","SE_META.POOP.Freq","P.Chisq_META.POOP.Freq","Est_Sex","SE_Sex","P.Chisq_Sex","Trait","Trait.short","N","Nz","Prev","Model","VE_famID","CI_famID","empPV_famID","LogL_famID","Pv_famID"
0.0531300578629189,"0-0.11",0,-4336.446401797,0.0848718584379784,0.157273997801197,"0.02-0.29",0,-4337.58205093297,0.0220688983253809,0.789595944335884,"0.66-0.92",0,-4334.96187848269,-0.00352154251843745,0.000832105772197655,2.31534667928739e-05,-0.145080418929829,0.0925332924469911,0.116910854550035,0.0388096121276156,0.0171171281417876,0.0233720927426745,0.0171520285932091,0.0270596926864536,0.526172872626244,"PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I","I",3571,0,100,"no-family",NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.144948289137708,"0.02-0.27",0,-8521.96953208204,0.0222966357335574,0.855051710862292,"0.73-0.97",0,-8519.35828835548,0.00939965872896597,0.00264770863960608,0.000385069216331136,-0.329498262473285,0.298287056736312,0.269317866701602,-0.0593314658658012,0.0552132809331961,0.282559739990145,0.0799897685728338,0.0885109045897506,0.366139733330822,"PWY.6630..superpathway.of.L.tyrosine.biosynthesis","biosynthesis",3571,4850,40.9,"heritability.only",NA,NA,NA,NA,NA
0.0680610175092436,"0.01-0.13",0,-4228.14732285021,0.0284767372185657,0.16554012342894,"0.02-0.3",0,-4228.33861879301,0.0228277792837508,0.766398859061817,"0.63-0.91",0,-4225.7478372597,-0.00344194374024742,0.00081021343277073,2.155008663356e-05,-0.0631862144317953,0.0897603407700202,0.481467918509691,-0.0324410976881458,0.0166019228305275,0.0506945181482188,-0.0405656756758229,0.0261428238275443,0.120735341824472,"BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.amino.acid.biosynthesis","biosynthesis",3571,0,100,"no-family",NA,NA,NA,NA,NA
0.0453146844366385,"0-0.1",0.1,-4219.54323589235,0.135866314910347,0.162584020318586,"0.02-0.3",0,-4220.99560612933,0.0235305956798521,0.792101295244775,"0.65-0.93",0,-4218.43115465123,-0.00459688962264797,0.000804042480536216,1.08279407484507e-08,-0.134507774782363,0.0895536891293133,0.133102490998951,0.00461595991393137,0.0165672766967395,0.780537144394421,-0.0524824762850285,0.0262429729530937,0.0455145422305022,"PWY.6123..inosine.5..phosphate.biosynthesis.I","I",3571,0,100,"no-family",NA,NA,NA,NA,NA
0.0596969157698506,"0-0.12",0,-4206.21802742655,0.0448948218585825,0.161956741002049,"0.02-0.3",0,-4206.77051481645,0.0235487972465112,0.778346343228101,"0.64-0.91",0,-4204.206734356,-0.00524851103706622,0.00080362449347176,6.53105751551243e-11,-0.131417929612,0.0892138740061918,0.140733224827723,0.00854419079767822,0.0165020718229815,0.604622427783983,-0.00944895670090863,0.0260423777999837,0.71673185814609,"PWY.6897..thiamin.salvage.II","II",3571,0,100,"no-family",NA,NA,NA,NA,NA
0.0698239364437355,"0.01-0.13",0,-4540.38958622548,0.0241117545769807,0.157807167096693,"0.02-0.29",0,-4540.40463057871,0.0236971224580062,0.772368896459572,"0.64-0.9",0,-4537.8462982967,-0.00368509989803989,0.000884306974581443,3.08339662366159e-05,-0.216094614240094,0.0979584308853498,0.0273852036096353,0.0595814565213857,0.0181178483809043,0.0010070477218684,0.0421210540966754,0.0285181287774109,0.139677724995284,"PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II","II",3571,0,100,"no-family",NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.146122985267115,NA,0,-7535.3714084459,0.023975179377612,0.853877014732885,NA,0,-7532.82319491246,0.00188833538157971,0.00200872642623981,0.34718371646111,0.00769061798902462,0.226286113075081,0.972888109715567,0.0442729351171624,0.0418857603546341,0.290515004181155,0.164367493269683,0.067145588917676,0.0143680803157183,"PWY0.1415..superpathway.of.heme.biosynthesis.from.uroporphyrinogen.III","III",3571,5219,36.41,"heritability.only",NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.137455622279938,"0.02-0.26",0,-8583.90882760975,0.0239752704425793,0.862544377720062,"0.75-Inf",0,-8581.36061737028,0.0107427738657991,0.00269287630388514,6.62600166599573e-05,0.484076392941367,0.303497417813962,0.110713700923884,0.089532410011886,0.0561782728932626,0.110998870570488,0.014810045962725,0.0900606951600839,0.869380710197402,"PWY.5840..superpathway.of.menaquinol.7.biosynthesis","biosynthesis",3571,4412,46.24,"heritability.only",NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.152871021818903,NA,0,-4401.34354231058,0.0243528265849839,0.847128978181097,NA,0,-4398.80887845032,-0.00493535182535044,0.000835491569377045,3.48132919779104e-09,-0.0481901161440296,0.0940859300111801,0.608516228840455,0.00811027360147287,0.0174152445471988,0.641430490137739,-0.0187843740651019,0.0279169770868075,0.501032786890067,"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.","containing",3571,0,100,"heritability.only",NA,NA,NA,NA,NA
0.0617943873238397,"0-0.12",0,-5236.55579715262,0.0409039899621678,0.14891590822636,"0.02-0.28",0,-5236.95694679085,0.0256081045495296,0.7892897044498,"0.66-0.91",0,-5234.46580314442,-0.00909749521795378,0.00107232914968624,2.17835395900116e-17,-0.0764293978888187,0.11904934144918,0.520874706412525,-0.0515600739458706,0.0220202293131579,0.0192071105679709,0.0205780392812269,0.0347342692192279,0.553554661112484,"OANTIGEN.PWY..O.antigen.building.blocks.biosynthesis..E..coli.","coli",3571,72,99.12,"no-family",NA,NA,NA,NA,NA
0.197167931241836,"0.14-0.25",0,-8534.07365442437,1.49462494473492e-11,0.148430079219749,"0.02-0.28",0,-8513.76422921336,0.0265116041088339,0.654401989538415,"0.53-0.78",0,-8511.30305981042,0.0147383518785679,0.00276415667163566,9.71623951387332e-08,0.24640791189037,0.29736263725852,0.407305603207897,0.0992561388126768,0.0549592689755011,0.0709191949303676,0.596665678138423,0.0837437626028198,1.04158592570927e-12,"POLYAMINSYN3.PWY..superpathway.of.polyamine.biosynthesis.II","II",3571,3081,62.46,"no-family",NA,NA,NA,NA,NA
0.0618599556911876,"0-0.12",0,-5255.48650793521,0.0372703930763686,0.159026860242045,"0.02-0.3",0,-5255.77286778873,0.0266903151871256,0.779113184066767,"0.65-0.91",0,-5253.31750138178,0.000963350887331386,0.00107848676495607,0.371726988777007,-0.342508973685145,0.119682057335729,0.00421210851686124,0.0516905178503237,0.0221373533355035,0.0195438978696621,0.0694244589527352,0.0349165524072321,0.0467789076298182,"PWY_GLYCOLYSIS..glycolysis.I..from.glucose.6.phosphate.","phosphate",3571,17,99.79,"no-family",NA,NA,NA,NA,NA
0.0627264472458219,"0-0.12",0,-5374.32250988842,0.037474834465567,0.149320810583519,"0.02-0.28",0,-5374.59938758497,0.0271309822732963,0.78795274217066,"0.66-0.91",0,-5372.15815937705,-0.00836428089270412,0.0011147546478095,6.22554742030871e-14,-0.0826152619218908,0.123730583423423,0.504323296929419,-0.052038526206682,0.0228859059655096,0.0229765602344751,0.0194267801165584,0.0360909920142797,0.590389094203124,"UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I","I",3571,72,99.12,"no-family",NA,NA,NA,NA,NA
0.0510380673786762,"0-0.12",0.1,-5420.08211861397,0.154954808463438,0.14213160671917,"0.01-0.27",0,-5421.4477371521,0.0292299131947907,0.806830325902154,"0.68-0.93",0,-5419.07072657242,-0.007881401434022,0.00112590496562936,2.55854341963895e-12,-0.107848181685166,0.125346805798295,0.389569509134652,0.00545424447775718,0.0231875076862789,0.814035342134599,0.0724019808402211,0.0366788440034385,0.0483881208388579,"PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.","bacteria",3571,56,99.32,"no-family",NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.140416635849506,"0.01-0.27",0,-4452.28402001033,0.0292616989351259,0.859583364150494,"0.74-Inf",0,-4449.90794462007,-0.0042969660352617,0.000846912649488772,3.90189539828384e-07,-0.11692340004825,0.0954350698985644,0.220514271938038,0.00866889481543775,0.0176652455709951,0.6236162696975,0.00442033272720262,0.0283192126570259,0.875962447340326,"PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis","biosynthesis",3571,0,100,"heritability.only",NA,NA,NA,NA,NA
0.0681807304324517,"0.01-0.13",0,-4503.74810221471,0.0281394574424355,0.1547223692395,"0.01-0.29",0,-4503.66880476362,0.0308568671438884,0.777096900328048,"0.63-0.92",0,-4501.33835070234,-0.00355133506437594,0.000874861506479928,4.92176953865833e-05,0.0610924248434427,0.0969605154626623,0.528645326088717,-0.0461590729252023,0.0179335073731906,0.0100559036460395,-0.0941011409281294,0.02824042226306,0.000861797904428078,"PWY.6737..starch.degradation.V","V",3571,0,100,"no-family",NA,NA,NA,NA,NA
0.0792268878803484,"0.02-0.14",0,-4292.22053040804,0.0096205572922606,0.158175498399889,"0.01-0.3",0,-4291.14352355038,0.032922113401292,0.762597613719763,"0.62-0.9",0,-4288.86861111012,-0.00519815391222771,0.000826585417344546,3.20119980197527e-10,-0.138057701811976,0.0913651789128626,0.130774741358037,-0.0184460881651767,0.0168970346726848,0.274975513280431,-0.0359896255576125,0.0265320477679866,0.174953284953896,"GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation","degradation",3571,0,100,"no-family",NA,NA,NA,NA,NA
0.0635813758858862,"0-0.12",0,-4709.48390347219,0.041046392115892,0.143442661674521,"0.01-0.28",0,-4709.58815280476,0.0363076326217943,0.792975962439593,"0.66-0.92",0,-4707.39685418498,-0.00496942311013652,0.000925362210817382,7.86291207167261e-08,0.145576789684936,0.102713597084323,0.156392934700544,-0.0178032729304255,0.0189982783510065,0.34870749268084,-0.172310467612474,0.0299545401659279,8.79858228073117e-09,"PWY.5659..GDP.mannose.biosynthesis","biosynthesis",3571,0,100,"no-family",NA,NA,NA,NA,NA
0.0657616776274054,"0.01-0.12",0,-4349.57077192013,0.0301163942604444,0.147656127038736,"0.01-0.28",0,-4349.4021296672,0.0366769169381371,0.786582195333859,"0.65-0.92",0,-4347.21945394457,-0.00463146213921126,0.000837174403602128,3.16140151145701e-08,-0.138260273226166,0.0928618154574389,0.136518479135627,-0.0142929424076393,0.0171757371912924,0.40531926458303,-0.0511034410778225,0.0270650779484477,0.0590032665162349,"GLCMANNANAUT.PWY..superpathway.of.N.acetylglucosamine..N.acetylmannosamine.and.N.acetylneuraminate.degradation","degradation",3571,0,100,"no-family",NA,NA,NA,NA,NA
0.0691483765712621,"0.01-0.13",0,-4413.20962386848,0.0243377445651318,0.143593733689748,"0.01-0.28",0,-4412.83803600463,0.0375073282181373,0.78725788973899,"0.66-0.92",0,-4410.67442306948,-0.00384356062187799,0.000852729863248627,6.5639159640961e-06,-0.179810025260293,0.0945283044444499,0.0571473844716393,0.0419284021637341,0.0174833784096782,0.0164764735598918,0.0315679035750284,0.027526378376576,0.251454484865254,"PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II","II",3571,0,100,"no-family",NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.140555594230683,"0.01-0.27",0,-4446.99620900668,0.0409117906768698,0.859444405769317,"0.73-0.98",0,-4444.90637658727,-0.00743627729368273,0.000845734320625891,1.46024665668714e-18,-0.110514736194674,0.0953015782389861,0.246198767412905,-0.0191667012814265,0.0176405327584199,0.277251262589247,-0.0538481289467327,0.0282795789311861,0.0568926370500503,"DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I","I",3571,0,100,"heritability.only",NA,NA,NA,NA,NA
0.0708272167033016,"0.01-0.13",0,-4097.28312910546,0.0223131043561128,0.144695661060038,"0.01-0.28",0,-4096.7576671064,0.041139013928098,0.784477122236661,"0.65-0.84",0,-4094.6725273841,-0.00437670229551643,0.000780863700921253,2.08314636672505e-08,-0.0215433931947889,0.0865240472376581,0.80337056691521,-0.0210621142016461,0.0160027232024449,0.188120974519589,-0.0533702448559351,0.0251841257736105,0.0340734156264247,"PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I","I",3571,0,100,"no-family",NA,NA,NA,NA,NA
0.0568462007490084,"0-0.12",0,-4545.13044394967,0.064776864566439,0.141022927040874,"0.01-0.28",0,-4545.50720317331,0.0412876368187465,0.802130872210117,"0.67-0.93",0,-4543.42511816235,-0.00382779223172731,0.000882284777598245,1.43458689022822e-05,-0.203045520177485,0.0980960659354607,0.0384650774631083,0.0590603475511413,0.0181453926155821,0.00113456311976012,0.0338797991026064,0.0286600483631272,0.237155560200984,"PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II","II",3571,0,100,"no-family",NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.13376080233041,NA,0,-3976.43238558928,0.0415571708765635,0.86623919766959,NA,0,-3974.35581107574,-0.0042291730192034,0.000741017906273255,1.14817379324097e-08,-0.140612924871078,0.0835322606896966,0.0923099184816597,-0.0122607551317869,0.0154621465925471,0.427805221440333,-0.104827957654269,0.0247881130703769,2.3477327911679e-05,"PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing.","containing",3571,0,100,"heritability.only",NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.132471512816273,"0-0.26",0,-5722.29355211864,0.0449250640059892,0.867528487183727,"0.74-Inf",0,-5720.28282693876,0.00422878938500487,0.00120817258055394,0.000464990462883355,-0.313041471459184,0.136202472534441,0.0215416602478816,-0.0279182419506299,0.0252116524582884,0.268140601461705,0.0304605399550106,0.0404182364125808,0.451069278580917,"PWY0.321..phenylacetate.degradation.I..aerobic.","aerobic",3571,7571,7.75,"heritability.only",NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.152427846064708,"0-0.3",0,-6473.63597969223,0.0454219483570506,0.814870194382405,"0.69-Inf",0,-6471.63452784526,-0.0112985611514219,0.00150311384767738,5.61460411529775e-14,-0.359529914782147,0.168270512088103,0.0326290212584712,0.117484711906314,0.0311307959207516,0.000160711037796476,0.216872977252203,0.0495006736679168,1.18020620344108e-05,"HEMESYN2.PWY..heme.biosynthesis.II..anaerobic.","anaerobic",3571,133,98.38,"no-cohousing",0.0327019595528871,"0-0.08",0,-6472.90359999912,0.111125321125726
0.0470229039599161,"0-0.11",0,-4602.9628858752,0.125163252307207,0.132720934620514,"0-0.26",0,-4603.76922866677,0.0464782515171605,0.82025616141957,"0.7-Inf",0,-4601.78714043203,-0.00499233835418288,0.000894279140185105,2.37047409587263e-08,-0.3066166293967,0.0996955170482593,0.00210128252101644,0.0320999132868765,0.0184431406598059,0.0817748085763134,0.0561222544630781,0.0292058505829395,0.0546548496894496,"PWY.6151..S.adenosyl.L.methionine.cycle.I","I",3571,0,100,"no-family",NA,NA,NA,NA,NA
0.0707780962565585,"0.01-0.13",0,-6609.57157682374,0.0166335894163028,0.133359801104095,"0-0.26",0,-6608.67670606365,0.0470140212711576,0.795862102639347,"0.67-0.92",0,-6606.70426274409,0.00501022329399972,0.00157712049963183,0.00148900934519904,-0.184858271420692,0.174835647267854,0.290362842020125,-0.0114252348307069,0.032335846312693,0.723840819654536,0.0910609106809935,0.0508920382068223,0.07356718864579,"PWY.7446..sulfoglycolysis","sulfoglycolysis",3571,6442,21.51,"no-family",NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.124106180198925,"0-0.25",0,-7801.92641467729,0.0530937682547047,0.875893819801075,"0.75-Inf",0,-7800.05593209514,0.0122226722894216,0.00216192080449254,1.571060485218e-08,0.564331167575585,0.243834664702244,0.0206457415400994,0.00667514511804419,0.0451353603813902,0.882428239645691,-0.0235616974065289,0.0723616325317069,0.744719170916423,"FERMENTATION.PWY..mixed.acid.fermentation","fermentation",3571,2549,68.94,"heritability.only",NA,NA,NA,NA,NA
0.0649951081177595,"0-0.12",0,-4537.12429081671,0.0342994913807715,0.131842284292911,"0-0.27",0,-4536.63251977459,0.0615109155858519,0.80316260758933,"0.67-0.94",0,-4534.8844345913,-0.00110126959062019,0.00088156855126083,0.211586060175707,0.0960853131308423,0.0978674659463788,0.326203246507408,-0.0419210767322035,0.0181015783939395,0.0205648416453069,-0.054246822912506,0.0285320875828501,0.0572683965624195,"TRNA.CHARGING.PWY..tRNA.charging","charging",3571,0,100,"no-family",NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.126318718533924,"0-0.26",0,-4188.32110492977,0.0620247475582845,0.873681281466076,"0.75-0.99",0,-4186.57990525932,-0.0052831119955863,0.00078603073807668,1.80167597442965e-11,-0.0259708942899614,0.0886425163885853,0.769533904908701,-0.00801003603281912,0.0164082458867598,0.62542845497733,-0.0633035100395555,0.0263056791458536,0.0161080594316353,"ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.","glucose",3571,0,100,"heritability.only",NA,NA,NA,NA,NA
0.0623654922554262,"0-0.12",0,-6825.79882820027,0.0392022837259634,0.128500032141359,"0-0.26",0.1,-6825.40963439887,0.0623519761097723,0.809134475603215,"0.68-Inf",0,-6823.67278810511,0.00873648632842566,0.00167210963423661,1.74316454337307e-07,-0.320619455135442,0.185770813796789,0.0843677220125221,0.0594413950333246,0.0343610473320798,0.0836470030657874,0.104330717763796,0.0541983744215029,0.0542320197333727,"GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation","degradation",3571,5672,30.89,"no-family",NA,NA,NA,NA,NA
0.0596294543043662,"0-0.12",0.1,-6831.39469852857,0.0484269070597752,0.129042446498927,"0-0.27",0.1,-6831.17455936345,0.0630672082645963,0.811328099196707,"0.68-0.94",0,-6829.4471442093,0.00879598272667525,0.00167372687045278,1.47761351423427e-07,-0.322224696844068,0.186066136282698,0.0833136178981195,0.0602828079305074,0.0344166338637844,0.0798494521050733,0.10058986877813,0.0543242814510104,0.0640752702353791,"GALACTARDEG.PWY..D.galactarate.degradation.I","I",3571,5672,30.89,"no-family",NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.102859380558936,"0-0.21",0,-8104.3220107474,0.0639883011686684,0.897140619441064,"0.79-Inf",0.1,-8102.60657467108,0.00369821383987476,0.00234984697211648,0.115531265692495,0.362801510040486,0.265348695228286,0.171542817406405,-0.0591545041481354,0.0491193672163366,0.228473251751622,-0.109308062864802,0.078755999981662,0.1651574033555,"PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage","salvage",3571,780,90.5,"heritability.only",NA,NA,NA,NA,NA
0.100109795272056,"0.04-0.16",0,-8150.31568884342,0.000702588134469196,0.124433790874618,"0-0.26",0,-8146.27848671769,0.0648816923100402,0.775456413853326,"0.65-0.9",0,-8144.57449504675,0.0241279944358011,0.00244206006861329,5.07413940427323e-23,0.0317186778225803,0.26895233750148,0.906119797414321,0.0580009287058523,0.0497296744141105,0.243483343833979,0.0563938643813656,0.077684019995937,0.467876130442082,"PPGPPMET.PWY..ppGpp.biosynthesis","biosynthesis",3571,2115,74.23,"no-family",NA,NA,NA,NA,NA
0.0976431635056217,"0.04-0.16",0,-4455.67693732687,0.00167206993598454,0.133731291640082,"0-0.27",0,-4452.41386567804,0.0671024962055226,0.768625544854296,"0.63-Inf",0,-4450.73760913719,-0.00359445030734256,0.000867816569746713,3.44369811126373e-05,-0.00421706608947801,0.0955988039802275,0.9648150303556,-0.0447587049269722,0.0176769041719464,0.0113399654605736,-0.0734321782579761,0.0276294701756784,0.00786646117931539,"PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II","II",3571,2,99.98,"no-family",NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.111190981022895,"0-0.23",0,-7965.61588970744,0.0689324242532568,0.888809018977105,"0.77-1",0,-7963.96175947756,0.00721184238634141,0.00226159920148019,0.00142852697794185,0.0255745314530874,0.255261854726947,0.920193963158188,0.113456817593,0.047251530829703,0.0163447657136763,0.071195305610135,0.0757584780557362,0.347337170905114,"PWY.5791..1.4.dihydroxy.2.naphthoate.biosynthesis.II..plants.","plants",3571,4151,49.42,"heritability.only",NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.109799197674298,"0-0.23",0,-8673.13278360949,0.0692758169894611,0.890200802325702,"0.77-Inf",0,-8671.48273540266,0.00772689769411267,0.00275691216381264,0.00506710872386454,0.110924618689285,0.311191392739734,0.721502515458625,0.121300695603752,0.0576047763823262,0.0352269224264758,0.0730607209387409,0.0923584087424049,0.428911013193616,"PWY.5897..superpathway.of.menaquinol.11.biosynthesis","biosynthesis",3571,4151,49.42,"heritability.only",NA,NA,NA,NA,NA
0.0823898729659742,"0.02-0.14",0,-4396.61258063174,0.00773276823565565,0.13075292355032,"0-0.27",0,-4394.71443335811,0.069362292334156,0.786857203483705,"0.65-0.92",0,-4393.0654096996,-0.0053263818289022,0.000850765173184703,3.83263855988907e-10,-0.0657171490351992,0.0940667811845935,0.484788116889779,-0.0398708368433742,0.0173957737860983,0.0219065609638685,-0.0473061622386561,0.0272971740183542,0.0830946291754679,"GALACTUROCAT.PWY..D.galacturonate.degradation.I","I",3571,0,100,"no-family",NA,NA,NA,NA,NA
0.0759209173861563,"0.02-0.14",0,-4213.31519107849,0.0145410043263682,0.129171385285477,"0-0.27",0,-4211.97113748603,0.0699949539264215,0.794907697328367,"0.66-0.93",0,-4210.32956817751,-0.00565260413863949,0.000807020639874437,2.48246856487808e-12,0.0322437433507773,0.0893714566741765,0.718261328345832,-0.00816279939016492,0.0165284105035029,0.621401697811019,-0.0710606105333754,0.0259795451162271,0.00623324794238477,"THRESYN.PWY..superpathway.of.L.threonine.biosynthesis","biosynthesis",3571,0,100,"no-family",NA,NA,NA,NA,NA
0.110229561462716,"0.04-0.18",0,-8796.25919140452,0.00239274597831361,0.142361889852714,"0-0.29",0,-8793.27697304629,0.0711446366543973,0.702859856230887,"0.57-0.84",0,-8791.64876703034,-0.0109671894323805,0.00295790561884456,0.000209104789679444,0.335557913558872,0.322136448064638,0.297567524696117,0.110379192451486,0.059537461736306,0.0637469978957154,0.261707655937623,0.0917653807508109,0.00434558402222361,"PWY0.1479..tRNA.processing","processing",3571,1011,87.68,"full model",0.044548692453683,"0-0.1",0,-8792.74424920869,0.138822375292182
0.044531992459864,"0-0.11",0,-4256.33203643215,0.155191205797439,0.124994132796779,"0-0.26",0,-4256.9481741476,0.0713039773123349,0.830473874743357,"0.7-Inf",0,-4255.32180195065,-0.00610387141426271,0.000810762803360208,5.13053637891545e-14,-0.0968780505369603,0.0904703302333349,0.284247332518543,-0.00748562599951456,0.016737005895925,0.654694558937041,-0.0589555192431872,0.0265222713654441,0.0262246743064305,"PWY.6609..adenine.and.adenosine.salvage.III","III",3571,0,100,"no-family",NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.109201745724058,"0-0.23",0,-8673.43471012403,0.072141021886205,0.890798254275942,"0.77-Inf",0,-8671.81789971776,0.00776003030824522,0.00275706347161004,0.00488380100563034,0.106464885475139,0.311219064050308,0.732283269565995,0.119350539628638,0.0576099534020846,0.0382934287019967,0.0801534103953651,0.092366945586363,0.385519390668344,"PWY.5899..superpathway.of.menaquinol.13.biosynthesis","biosynthesis",3571,4151,49.42,"heritability.only",NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.109207912917088,"0-0.23",0,-7965.92647852923,0.0737977791317334,0.890792087082912,"0.77-Inf",0,-7964.32824776999,0.00733405389199495,0.00226153928129047,0.00118299873075878,0.0048216963754714,0.255283891090018,0.984930782937493,0.109985669096832,0.0472557584813856,0.019941041427844,0.0673382477539739,0.0757658997996157,0.374128199026115,"PWY.5837..1.4.dihydroxy.2.naphthoate.biosynthesis.I","I",3571,4151,49.42,"heritability.only",NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.108304372971154,"0-0.23",0,-8676.26225108238,0.074325952710379,0.891695627028846,"0.78-Inf",0,-8674.66984954799,0.00777055295691876,0.00275910440355066,0.00485754990859131,0.11121696527957,0.311465390200733,0.721034551353825,0.121318282733431,0.0576556336913716,0.0353620657277,0.0766762451741302,0.0924405411348332,0.406841017423139,"PWY.5898..superpathway.of.menaquinol.12.biosynthesis","biosynthesis",3571,4151,49.42,"heritability.only",NA,NA,NA,NA,NA
0.0806827822274465,"0.02-0.14",0,-5256.8697720053,0.00806463574166836,0.125216809228258,"0-0.26",0,-5254.94252036999,0.0752526574121389,0.794100408544295,"0.66-0.92",0,-5253.36023978649,0.00255643441524347,0.00108182729965252,0.0181242106677976,0.144833708796184,0.11968887329942,0.226246282988222,-0.0447798811729118,0.0221343048243804,0.0430629825419808,-0.116267625283336,0.0347491471792466,0.000820121065723036,"PWY.5104..L.isoleucine.biosynthesis.IV","IV",3571,28,99.66,"no-family",NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.117250110358671,"0-0.25",0,-6225.7861665018,0.076715132710469,0.882749889641329,"0.76-Inf",0,-6224.21958890447,-0.0135333535730308,0.00138996163424925,2.10697808728307e-22,-0.325403448381676,0.156828332364766,0.037995601831391,0.0496399901665176,0.0290302260351535,0.08727667911064,-0.0685348958747359,0.0465430170662596,0.140884148900774,"PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis","biosynthesis",3571,213,97.4,"heritability.only",NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.12032631907727,NA,0,-7370.49034397146,0.0778827465945865,0.87967368092273,NA,0,-7368.93607397972,0.0112766098008498,0.00191559999833922,3.93924099571033e-09,-0.737362599352288,0.216098507536673,0.000644503637346864,0.0519884193376965,0.0400014423712919,0.193716284827086,-0.0256805372156845,0.0641318951264102,0.688837507010866,"PWY.7013..L.1.2.propanediol.degradation","degradation",3571,6545,20.25,"heritability.only",NA,NA,NA,NA,NA
0.0617936486598515,"0-0.12",0,-4480.59843696984,0.0359261782356392,0.122928345666063,"0-0.26",0,-4479.94468188629,0.0786251248198224,0.815278005674085,"0.69-0.94",0,-4478.39813434498,-0.0061957439640115,0.000866690936785028,8.75811203750672e-13,-0.132927377555189,0.0963252447613378,0.167591312350364,0.0502666736744104,0.0178168441621679,0.00478293569709383,0.039116492989173,0.0281078689911217,0.164026501093918,"PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate.","glutamate",3571,0,100,"no-family",NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.138117330324708,"0-0.29",0,-6246.82636491262,0.0795410178682243,0.814554991284871,"0.69-0.94",0,-6245.28923729558,-0.000672518951078887,0.00141374059171081,0.634286834923778,0.169164372291279,0.157954066340951,0.284182048303265,-0.0548584872376453,0.0292164788491752,0.0604282844304301,-0.0664933977108026,0.046295922010856,0.150925810950013,"PWY.5345..superpathway.of.L.methionine.biosynthesis..by.sulfhydrylation.","sulfhydrylation",3571,283,96.55,"no-cohousing",0.0473276783904213,"0-0.09",0,-6247.45926489041,0.0372257167333697
0.0476103547028306,"0-0.11",0,-4426.47203543797,0.117155945730973,0.121343892136117,"0-0.26",0,-4426.77901939798,0.0798032626396448,0.831045753161052,"0.7-0.96",0,-4425.24456745022,-0.00473869982429818,0.000850782672557705,2.55013858049919e-08,-0.166565652480526,0.0948826895886885,0.0791754580955441,0.0303564353282838,0.0175526905025965,0.0837292527900645,0.0508794342529948,0.0277931691829874,0.0671535039855988,"PWY.6545..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.III","III",3571,0,100,"no-family",NA,NA,NA,NA,NA
