"CARD.ARO_3000180" "CARD.ARO_3000195" "CARD.ARO_3003559" "CARD.ARO_3000578" "CARD.ARO_3004454" "CARD.ARO_3000190" "CARD.ARO_3000205" "CARD.ARO_3000378" "CARD.ARO_3002654" "CARD.ARO_3000498" "CARD.ARO_3000595" "CARD.ARO_3000250" "CARD.ARO_3002932" "CARD.ARO_3002956" "CARD.ARO_3002950" "CARD.ARO_3002242" "CARD.ARO_3004460" "CARD.ARO_3003361" "CARD.ARO_3000800" "CARD.ARO_3000801" "CARD.ARO_3000802" "CARD.ARO_3002686" "CARD.ARO_3002897" "CARD.ARO_3000464" "CARD.ARO_3002660" "CARD.ARO_3000593" "CARD.ARO_3000522" "CARD.ARO_3000230" "CARD.ARO_3001216" "CARD.ARO_3003378" "CARD.ARO_3003577" "CARD.ARO_3000792" "CARD.ARO_3000793" "CARD.ARO_3000794" "CARD.ARO_3003578" "CARD.ARO_3000833" "CARD.ARO_3000074" "CARD.ARO_3003308" "CARD.ARO_3002986" "CARD.ARO_3000656" "CARD.ARO_3000499" "CARD.ARO_3000502" "CARD.ARO_3000796" "CARD.ARO_3003381" "CARD.ARO_3001214" "CARD.ARO_3002867" "CARD.ARO_3000375" "CARD.ARO_3001816" "CARD.ARO_3000596" "CARD.ARO_3003693" "CARD.ARO_3003030" "CARD.ARO_3003031" "CARD.ARO_3002528" "CARD.ARO_3002705" "CARD.ARO_3002635" "CARD.ARO_3003311" "CARD.ARO_3000167" "CARD.ARO_3000774" "CARD.ARO_3000412" "CARD.ARO_3003297" "CARD.ARO_3000005" "CARD.ARO_3002944" "CARD.ARO_3002923" "CARD.ARO_3003070" "CARD.ARO_3002957" "CARD.ARO_3002695" "CARD.ARO_3002604" "CARD.ARO_3003369" "CARD.ARO_3001796" "CARD.ARO_3003839" "CARD.ARO_3002372" "CARD.ARO_3002628" "CARD.ARO_3004191" "CARD.ARO_3000781" "CARD.ARO_3000782" "CARD.ARO_3002837" "CARD.ARO_3002965" "CARD.ARO_3002909" "CARD.ARO_3003069" "CARD.ARO_3002972" "CARD.ARO_3002539" "CARD.ARO_3002881" "CARD.ARO_3002882" "CARD.ARO_3004042" "CARD.ARO_3003773" "CARD.ARO_3002860" "CARD.ARO_3002639" "CARD.ARO_3003380" "CARD.ARO_3001329" "CARD.ARO_3000621" "CARD.ARO_3002968" "CARD.ARO_3002667" "CARD.ARO_3000194" "CARD.ARO_3002804" "CARD.ARO_3002848" "CARD.ARO_3003379" "CARD.ARO_3002859" "CARD.ARO_3002612" "CARD.ARO_3000768" "CARD.ARO_3000413" "CARD.ARO_3002934" "CARD.ARO_3000237" "CARD.ARO_3002507" "CARD.ARO_3003022" "CARD.ARO_3003097" "CARD.ARO_3002999" "CARD.ARO_3001654" "CARD.ARO_3000858" "CARD.ARO_3000813" "CARD.ARO_3002795" "CARD.ARO_3002872" "CARD.ARO_3000410" "CARD.ARO_3002756" "CARD.ARO_3001970" "CARD.ARO_3004032" "CARD.ARO_3004033" "CARD.ARO_3001777" "CARD.ARO_3003583" "CARD.ARO_3001677" "CARD.ARO_3002666" "CARD.ARO_3000823" "CARD.ARO_3000567" "CARD.ARO_3003078" "CARD.ARO_3002630" "CARD.ARO_3003206" "CARD.ARO_3002836" "CARD.ARO_3002669" "CARD.ARO_3002647" "CARD.ARO_3002930" "CARD.ARO_3000013" "CARD.ARO_3002863" "CARD.ARO_3002858" "CARD.ARO_3004128" "CARD.ARO_3003775" "CARD.ARO_3003163" "CARD.ARO_3003209" "CARD.ARO_3003573" "CARD.ARO_3003817" "CARD.ARO_3003574" "CARD.ARO_3003167" "CARD.ARO_3003808" "CARD.ARO_3002578" "CARD.ARO_3000620" "CARD.ARO_3003818" "CARD.ARO_3003801" "CARD.ARO_3002831" "CARD.ARO_3003838" "CARD.ARO_3004035" "CARD.ARO_3004036" "CARD.ARO_3004114" "CARD.ARO_3000316" "CARD.ARO_3000206" "CARD.ARO_3000254" "CARD.ARO_3000829" "CARD.ARO_3000027" "CARD.ARO_3003033" "CARD.ARO_3003702" "CARD.ARO_3004126" "CARD.ARO_3000166" "CARD.ARO_3000753" "CARD.ARO_3002895" "CARD.ARO_3003704" "CARD.ARO_3003705" "CARD.ARO_3003698" "CARD.ARO_3003699" "CARD.ARO_3003700" "CARD.ARO_3003303" "CARD.ARO_3000795" "CARD.ARO_3000518" "CARD.ARO_3003550" "CARD.ARO_3003549" "CARD.ARO_3003548" "CARD.ARO_3003576" "CARD.ARO_3002665" "CARD.ARO_3002069" "CARD.ARO_3003199" "CARD.ARO_3001855" "CARD.ARO_3004122" "CARD.ARO_3002683" "CARD.ARO_3002655" "CARD.ARO_3002685" "CARD.ARO_3002533" "CARD.ARO_3002688" "CARD.ARO_3002645" "CARD.ARO_3004039" "CARD.ARO_3000191" "CARD.ARO_3004359" "CARD.ARO_3002854" "CARD.ARO_3003389" "CARD.ARO_3003374" "CARD.ARO_3004041" "CARD.ARO_3000196" "CARD.ARO_3003479" "CARD.ARO_3002641" "CARD.ARO_3000168" "CARD.ARO_3002415" "CARD.ARO_3000186" "CARD.ARO_3000777" "CARD.ARO_3002835" "CARD.ARO_3001338" "CARD.ARO_3000556" "CARD.ARO_3002629" "CARD.ARO_3003918" "CARD.ARO_3003295" "CARD.ARO_3002525" "CARD.ARO_3003889" "CARD.ARO_3003899" "CARD.ARO_3003900" "CARD.ARO_3003893" "CARD.ARO_3003890" "CARD.ARO_3003585" "CARD.ARO_3004089" "CARD.ARO_3003955" "CARD.ARO_3003679" "CARD.ARO_3003680" "CARD.ARO_3003681" "CARD.ARO_3000506" "CARD.ARO_3000377" "CARD.ARO_3000379" "CARD.ARO_3002679" "CARD.ARO_3003686" "CARD.ARO_3000149" "CARD.ARO_3003895" "CARD.ARO_3003896" "CARD.ARO_3004077" "CARD.ARO_3003709" "CARD.ARO_3004107" "CARD.ARO_3000814" "CARD.ARO_3000803" "CARD.ARO_3000804" "CARD.ARO_3000805" "CARD.ARO_3004072" "CARD.ARO_3004075" "CARD.ARO_3004074" "CARD.ARO_3004073" "CARD.ARO_3003684" "CARD.ARO_3002985" "CARD.ARO_3000819" "CARD.ARO_3003692" "CARD.ARO_3003710" "CARD.ARO_3004056" "CARD.ARO_3000818" "CARD.ARO_3000806" "CARD.ARO_3000807" "CARD.ARO_3000808" "CARD.ARO_3000809" "CARD.ARO_3004069" "CARD.ARO_3004059" "CARD.ARO_3003582" "CARD.ARO_3003685" "CARD.ARO_3003682" "CARD.ARO_3004038" "CARD.ARO_3000676" "CARD.ARO_3004127" "CARD.ARO_3000832" "CARD.ARO_3000830" "CARD.ARO_3003288" "CARD.ARO_3000822" "CARD.ARO_3000025" "CARD.ARO_3000216" "CARD.ARO_3003807" "CARD.ARO_3003841" "CARD.ARO_3003751" "CARD.ARO_3003950" "CARD.ARO_3003390" "CARD.ARO_3004049" "CARD.ARO_3004045" "CARD.ARO_3003820" "CARD.ARO_3003952" "CARD.ARO_3000516" "CARD.ARO_3000024" "CARD.ARO_3003511" "CARD.ARO_3004290" "CARD.ARO_3000826" "CARD.ARO_3003926" "CARD.ARO_3002597" "CARD.ARO_3004054" "CARD.ARO_3003316" "CARD.ARO_3000616" "CARD.ARO_3002644" "CARD.ARO_3003386" "CARD.ARO_3003924" "CARD.ARO_3003907" "CARD.ARO_3002459" "CARD.ARO_3003925" "CARD.ARO_3000215" "CARD.ARO_3003922" "CARD.ARO_3003923" "CARD.ARO_3000780" "CARD.ARO_3003730" "CARD.ARO_3004468" "CARD.ARO_3003966" "CARD.ARO_3003968" "CARD.ARO_3002676" "CARD.ARO_3002626" "CARD.ARO_3000615" "CARD.ARO_3002613" "CARD.ARO_3003930" "CARD.ARO_3000263" "CARD.ARO_3000828" "CARD.ARO_3000491" "CARD.ARO_3000508" "CARD.ARO_3003109"
"Sample808" 0 0 0.00291830796328127 0 0 0.00525295433390629 0 0 0 0.0398012309145976 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00169450139803429 0 0 0 0 0 0 0 0 0 0 0 0 0.794206070935175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0313334118162831 0 0 0 0 0 0 0 0 0 0 0 0 0.0808238709765086 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0969776184721159 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000359791392733307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Sample809" 0 0 0.00455676049993255 0 0 0.0246065066996358 0 0 0 0 0 0 0 0 0 0 0.00043169309999361 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00723720785283405 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00695099059311745 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.210263319236887 0 0 0 0 0 0 0 0 0 0 0 0.0198840458178875 0.0382886239409917 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0901173362246401 0 0 0 0 0 0 0.0205054222496964 0 0 0 0 0 0 0 0 0 0 0.00113919012498314 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.479511412608286 0 0 0 0 0 0.024302722666307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00109362251998381 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0028779539999574 0.00358031182137558 0 0 0.00227838024996627 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00278039623724698 0 0 0 0 0
"Sample810" 0 0 0 0 0.00615851043793988 0.00307925521896994 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00438073353319467 0 0.00462428503059345 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.026877749539396 0 0 0 0 0 0 0 0 0 0 0 0 0.00125683886488569 0 0 0 0 0 0 0 0 0 0 0 0 0.00947463144298442 0 0 0 0 0 0 0 0 0 0 0 0.00171069734387219 0 0 0.0075161073231913 0 0 0.000892537744628967 0 0 0.193528489411191 0 0 0 0 0 0 0 0 0 0 0 0.203417465980439 0.0169429889056287 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00517208235913565 0 0 0 0 0 0.00194479276987575 0.00342139468774438 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00373243056844841 0 0 0 0 0 0 0.000855348671936094 0 0 0 0 0 0 0 0 0 0.483206203592205 0 0 0 0 0 0 0 0.00186621528422421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00684278937548875 0 0 0 0 0 0 0 0 0.0102641840632332 0 0 0 0
"Sample811" 0 0 0 0 0 0.018586077441079 0 0 0 0.0720976410626469 0 0 0 0 0 0 0 0 0 0 0 0 0.00030344616230333 0 0.00292532747694175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00284660714399827 0.00702834861217271 0 0 0 0 0 0 0 0 0 0 0 0.00515503568123493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0234013565844093 0 0 0 0 0 0 0 0 0 0 0.00741255785489255 0 0 0.000275145483953797 0 0 0.0443084633131687 0 0 0 0 0 0 0 0 0 0 0 0.270342944597512 0.0441810972699781 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00193316352348993 0 0 0 0 0.00162048092619371 0 0.0147508551119674 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.563709601509647 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000983390340797828 0 0 0 0 0 0 0 0.00590034204478696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Sample812" 0 0 0.00401834504655352 0 0 0.065097189754167 0 0 0 0.160517429436557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.008386111401503 0 0.00200917252327676 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00116661630383812 0.0404198237035677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0343262017536097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.285666264277935 0 0 0 0 0 0 0 0 0 0 0 0 0.277491151344152 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321467603724281 0 0.0318935319417408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0589357273494516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0289320843351853 0 0
"Sample813" 0 0 0 0 0 0.146612848842765 0 0 0 0.0222666456822344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0284256130684802 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.008667085649003 0.00663406555849612 0 0 0 0 0 0 0 0 0 0 0 0.0489808707784794 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04562206233426 0 0 0 0 0 0 0 0 0 0.0340843546027623 0 0 0 0 0 0 0 0 0.105904069856207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00136701956962951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0020885021202673 0 0 0 0 0 0.00108181404790824 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.589921521970885 0 0 0 0 0 0.00278466949368973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00217930656027891 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0344602849844104 0 0 0 0 0.0150372152659246 0 0
"Sample814" 0 0 0 0 0 0.0311313176535556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00509502115297756 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0473196028334045 0 0 0 0 0 0 0 0 0 0 0 0.7760270487553 0.123011548474257 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00657665931382474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000518855294225928 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0191577339406496 0 0 0 0 0 0.0011530117649465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00124525270614222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Sample815" 0 0.000503757165930857 0 0.00128496548492122 0 0.0111078455087754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0021157800969096 0 0 0 0 0 0.00488256945440676 0 0.0004407875201895 0 0 0 0 0.00125454909592397 0 0 0 0 0 0 0.00420044578062935 0 0 0 0 0 0 0 0 0 0 0 0.0285073528846767 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00976513890881353 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00193664082096989 0 0 0 0 0 0.0273046989348544 0 0 0 0 0 0 0 0 0.000835176354043263 0 0 0.276974849049984 0.0577554507047777 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0137663094617105 0 0 0 0 0 0 0.005289450242274 0 0 0 0.00042315601938192 0.00488256945440676 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002885154677604 0.002644725121137 0 0.0021157800969096 0 0 0 0 0 0 0 0 0 0 0 0 0 0.556612917802372 0 0 0 0 0 0.002350866774344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000881575040379 0 0.000755635748896285 0.003526300161516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000459952194980347 0 0.00488256945440676 0.00732385418161014 0 0 0 0 0.00151127149779257 0 0 0 0 0 0 0 0 0 0.0004407875201895 0 0 0.002644725121137 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0083749628836005 0 0 0 0.0014007635028947 0 0 0
"Sample816" 0 0 0 0 0 0.167420279019427 0 0 0 0 0 0 0 0 0 0 0 0.00421979279192004 0 0 0 0 0.00183592167183438 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0226523601676314 0.134878229900562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0838952024563085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.505504525149123 0 0 0 0 0 0 0 0 0 0 0 0 0.0131896593365131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.111865610863724 0 0 0 0 0 0.0199218638650119 0 0 0 0 0 0 0 0 0 0 0 0.0040439680922567 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0223973617417294 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0232088603555602 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Sample817" 0 0 0 0 0 0.031662032350826 0 0 0 0 0 0 0 0 0 0 0 0.00351800359453622 0 0 0 0 0.00804808310001291 0 0 0 0 0 0 0 0 0 0 0 0.00168864172537739 0 0 0 0 0 0 0 0 0 0 0 0.000931236245612527 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0389686552010165 0 0 0 0.00321986769669417 0 0.000879500898634056 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.138424183540804 0 0 0 0 0 0 0 0 0 0 0 0.023861241771637 0.0317087680068096 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00953680730492866 0 0 0 0 0 0.0166642275530663 0 0 0 0 0 0 0 0 0 0 0 0.0175900179726812 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0614051536500868 0 0 0.516334681413469 0 0 0 0 0 0.00234533572969082 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Sample818" 0 0 0 0 0 0.0280284956062068 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0287471749807249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0109915669043948 0.00549578345219741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00950118495125653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.172432616244032 0 0 0 0 0 0 0 0 0 0 0 0 0.455970308139601 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00329470141466747 0 0 0 0 0 0 0.238761258867688 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.143735874903624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0129761553732439 0 0 0 0 0 0 0
"Sample819" 0 0 0 0 0 0.017577132119062 0 0 0 0.0102758618542209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000567004261905226 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0475137634544749 0 0 0 0 0 0 0 0 0 0 0 0.698824161824525 0.0194198250528155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00185111215071805 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0108166966886535 0 0 0 0 0 0.0156241174391662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Sample820" 0 0 0 0 0 0.0258350023470746 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0113977951531211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0975384650015868 0 0 0 0 0 0 0 0 0 0 0 0.479258014554426 0.0723807770309634 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0192978652750532 0 0 0 0 0 0 0.150704180357935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.198730787285189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0397461574570377 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00358819477042702 0 0 0 0 0 0 0
